file,attribute_label,single_instruction,single_answer,multi_instruction,multi_answer
dia171_utt4.wav,happy,How does the speaker feel in the recording? (a) sad (b) fear (c) happy (d) angry,(c) happy,"From the listed facial expressions, which do you think is the most accurate representation of the emotion heard in the audio? (a) A warm, genuine smile with slightly tilted head (b) Wrinkled forehead and a forlorn expression (c) Clenched teeth with side facial muscles showing tension. (d) Head slightly pulled back with a terrified gaze, as if searching for an escape.","(a) A warm, genuine smile with slightly tilted head"
dia49_utt9.wav,happy,What emotion is the speaker expressing in the audio? (a) angry (b) disgust (c) happy (d) sad,(c) happy,"Which sentence most accurately reflects how people feeling the same emotion as the speaker might express themselves? (a) I feel so empty, like nothing matters anymore. (b) I’ve had enough of this nonsense. (c) I feel like I’m in danger, and I don’t know what to do. (d) I can’t stop smiling, everything feels so right.","(d) I can’t stop smiling, everything feels so right."
dia135_utt5.wav,happy,What emotional tone or feeling is conveyed by the speaker in the given audio file based on their vocal cues? (a) sad (b) fear (c) happy (d) disgust,(c) happy,"Which facial expression best fits the emotion heard in the audio? (a) A radiant expression with raised cheeks (b) Squinted eyes and a pinched nose (c) Furrowed brows with slightly open mouth, as if about to shout. (d) A heavy sigh with a frown and slumped posture",(a) A radiant expression with raised cheeks
dia229_utt10.wav,happy,How does the speaker feel in the recording? (a) disgust (b) sad (c) angry (d) happy,(d) happy,"Which sentence best matches the emotional state of others with the same emotion expressed in the audio? (a) I’m feeling so down, like nothing can lift my spirits. (b) It’s so dirty! Please clean it as quick as possible. (c) I can’t stop smiling, everything feels so right. (d) How dare they treat me so unfairly like this!","(c) I can’t stop smiling, everything feels so right."
dia49_utt0.wav,happy,What emotional tone or feeling is conveyed by the speaker in the given audio file based on their vocal cues? (a) happy (b) disgust (c) fear (d) sad,(a) happy,"Given the emotion the speaker expressed in the audio, which social interaction is the most appropriate response? (a) Express genuine excitement for their good news or achievement. (b) Apologize for their discomfort and change the topic to avoid making them more uncomfortable. (c) Offer reassurance and remind them they are safe. (d) Calmly acknowledge their frustration and suggest a solution.",(a) Express genuine excitement for their good news or achievement.
dia112_utt16.wav,happy,Can you identify the speaker's emotion from this clip? (a) happy (b) disgust (c) fear (d) angry,(a) happy,"Which facial expression best fits the emotion heard in the audio? (a) Wrinkled forehead and a forlorn expression (b) Squinted eyes and a pinched nose (c) Wide-open eyes with raised eyebrows and slightly parted lips. (d) A warm, genuine smile with slightly tilted head","(d) A warm, genuine smile with slightly tilted head"
dia88_utt12.wav,happy,Can you identify the speaker's emotion from this clip? (a) sad (b) happy (c) disgust (d) angry,(b) happy,"Considering the speaker's emotion, which sentence would best represent the feelings of others who are experiencing the same emotion? (a) I don’t know how to move on from this loss. (b) This is the best day ever, I feel on top of the world! (c) Stop making excuses; this is entirely your fault! (d) I can’t even look at this without feeling uncomfortable.","(b) This is the best day ever, I feel on top of the world!"
dia121_utt4.wav,happy,What emotional tone or feeling is conveyed by the speaker in the given audio file based on their vocal cues? (a) happy (b) sad (c) angry (d) disgust,(a) happy,"Based on the emotional tone of the speech, which scenario seems to best reflect the speaker's emotion? (a) Slamming a door after a disagreement. (b) Celebrating a birthday with friends and family. (c) Facing an aggressive dog on the street. (d) Attending a close friend's funeral.",(b) Celebrating a birthday with friends and family.
dia40_utt0.wav,happy,"Considering a provided audio clip, can you determine the emotional state expressed by the speaker in the recording? (a) happy (b) disgust (c) fear (d) sad",(a) happy,"Given the emotion the speaker expressed in the audio, which social interaction is the most appropriate response? (a) Apologize for their discomfort and change the topic to avoid making them more uncomfortable. (b) Give them space to cool off before engaging further. (c) Offer reassurance and remind them they are safe. (d) Smile and engage positively in the conversation.",(d) Smile and engage positively in the conversation.
dia120_utt10.wav,happy,How does the speaker feel in the recording? (a) fear (b) happy (c) angry (d) sad,(b) happy,"What facial expression best represents the emotion in the clip? (a) A drooping gaze with a slack jaw (b) Tightly furrowed brow with trembling lips (c) Averted gaze with a grimacing mouth (d) A warm, genuine smile with slightly tilted head","(d) A warm, genuine smile with slightly tilted head"
dia46_utt5.wav,happy,"Considering a provided audio clip, can you determine the emotional state expressed by the speaker in the recording? (a) angry (b) happy (c) disgust (d) sad",(b) happy,"Based on the emotion expressed in the audio, which facial expression would be the most likely one? (a) Downturned mouth and teary eyes (b) Squinted eyes and a pinched nose (c) Furrowed brows with slightly open mouth, as if about to shout. (d) A broad smile with sparkling eyes",(d) A broad smile with sparkling eyes
dia233_utt7.wav,happy,What is the emotional tone of the speaker in the audio? (a) sad (b) happy (c) fear (d) disgust,(b) happy,"Based on the emotion identified in the audio, Which social interaction would be most appropriate as a response ? (a) Celebrate their joy with a cheerful response. (b) Suggest spending some time together to cheer them up. (c) Apologize for their discomfort and change the topic to avoid making them more uncomfortable. (d) Hold their hand or offer some physical reassurance.",(a) Celebrate their joy with a cheerful response.
dia199_utt7.wav,sad,What is the emotional tone of the speaker in the audio? (a) angry (b) happy (c) fear (d) sad,(d) sad,"Based on the emotion conveyed by the speaker in the audio, which of the following social interactions would be the most suitable response? (a) Offer reassurance and remind them they are safe. (b) Apologize and admit your mistake, if appropriate. (c) Reassure them and offer a way to move past the uncomfortable    situation. (d) Offer a comforting hug or words of reassurance.",(d) Offer a comforting hug or words of reassurance.
dia123_utt15.wav,sad,"Using the provided audio clip as input, how would you interpret or classify the speaker's underlying emotions? (a) disgust (b) angry (c) happy (d) sad",(d) sad,"Considering the emotion communicated in this speech, which of these scenarios aligns most closely with the speaker's emotional state? (a) A heated argument between colleagues. (b) Reacting to a foul odor in a room. (c) Saying goodbye at an airport. (d) Reacting to a sudden loud noise in an empty house.",(c) Saying goodbye at an airport.
dia11_utt0.wav,sad,"Using the provided audio clip as input, how would you interpret or classify the speaker's underlying emotions? (a) disgust (b) fear (c) sad (d) happy",(c) sad,What scenario best aligns with the speaker's emotion identified in this speech? (a) Winning a long-anticipated award or prize. (b) Attending a close friend's funeral. (c) Walking alone in a dark alley at night. (d) Rejecting a tasteless meal with a grimace.,(b) Attending a close friend's funeral.
dia107_utt6.wav,sad,What is the emotional tone of the speaker in the audio? (a) angry (b) sad (c) disgust (d) fear,(b) sad,"Given the emotion the speaker expressed in the audio, which social interaction is the most appropriate response? (a) Hold their hand or offer some physical reassurance. (b) Suggest spending some time together to cheer them up. (c) Smile and engage positively in the conversation. (d) Apologize for their discomfort and change the topic to avoid making them more uncomfortable.",(b) Suggest spending some time together to cheer them up.
dia149_utt2.wav,sad,How does the speaker feel in the recording? (a) disgust (b) fear (c) sad (d) angry,(c) sad,"Based on the emotion identified in the audio, which of these facial expressions is most likely to match the speaker's emotional state? (a) A sharp, piercing gaze and compressed lips (b) Tightly furrowed brow with trembling lips (c) Eyes gazing downward with trembling lips (d) Squinted eyes and a pinched nose",(c) Eyes gazing downward with trembling lips
dia130_utt10.wav,sad,"Using the provided audio clip as input, how would you interpret or classify the speaker's underlying emotions? (a) angry (b) disgust (c) sad (d) fear",(c) sad,"Which sentence would people feeling the same emotion most likely to say? (a) I can’t believe this is happening, I’m so furious! (b) I’m so excited, I just can’t contain my happiness! (c) I don’t know how to move on from this loss. (d) It’s so dirty! Please clean it as quick as possible.",(c) I don’t know how to move on from this loss.
dia174_utt6.wav,sad,"Using the provided audio clip as input, how would you interpret or classify the speaker's underlying emotions? (a) happy (b) fear (c) sad (d) disgust",(c) sad,"Which sentence would people feeling the same emotion most likely to say? (a) This is the best day ever, I feel on top of the world! (b) That’s just revolting, I can’t believe it. (c) It’s hard to imagine things ever getting better. (d) This is terrifying, I can’t stop thinking about it.",(c) It’s hard to imagine things ever getting better.
dia233_utt4.wav,sad,What emotion is the speaker expressing in the audio? (a) angry (b) happy (c) sad (d) fear,(c) sad,"Given the emotion the speaker expressed in the audio, which social interaction is the most appropriate response? (a) Stay calm and provide support to ease their anxiety. (b) Apologize and admit your mistake, if appropriate. (c) Avoid discussing further and respect their aversion to the topic. (d) Offer a comforting hug or words of reassurance.",(d) Offer a comforting hug or words of reassurance.
dia240_utt3.wav,sad,"From the available audio recording, can you analyze and identify the emotion being expressed by the speaker? (a) angry (b) fear (c) disgust (d) sad",(d) sad,"From the provided sentences, which one best matches the emotional state of individuals who are experiencing the same emotion as the speaker? (a) I feel like I’m in danger, and I don’t know what to do. (b) I’ve had enough of this nonsense. (c) I’m just so happy I could burst! (d) It’s hard to imagine things ever getting better.",(d) It’s hard to imagine things ever getting better.
dia33_utt6.wav,sad,What emotion is the speaker expressing in the audio? (a) fear (b) sad (c) angry (d) happy,(b) sad,What scenario best aligns with the speaker's emotion identified in this speech? (a) Facing an aggressive dog on the street. (b) Throwing an object in frustration. (c) Winning a long-anticipated award or prize. (d) Watching a touching but sorrowful movie scene.,(d) Watching a touching but sorrowful movie scene.
dia146_utt1.wav,sad,How does the speaker feel in the recording? (a) happy (b) disgust (c) fear (d) sad,(d) sad,"Which sentence would people feeling the same emotion most likely to say? (a) I can’t stop smiling, everything feels so right. (b) It’s hard to imagine things ever getting better. (c) This makes me feel sick to my stomach. (d) I’ve had enough of this nonsense.",(b) It’s hard to imagine things ever getting better.
dia199_utt13.wav,sad,What is the emotional tone of the speaker in the audio? (a) sad (b) fear (c) happy (d) disgust,(a) sad,"Which sentence most accurately reflects how people feeling the same emotion as the speaker might express themselves? (a) How dare they treat me so unfairly like this! (b) This is terrifying, I can’t stop thinking about it. (c) I feel so grateful and full of joy right now. (d) I’m feeling so down, like nothing can lift my spirits.","(d) I’m feeling so down, like nothing can lift my spirits."
dia267_utt3.wav,sad,What emotion is the speaker expressing in the audio? (a) fear (b) sad (c) happy (d) angry,(b) sad,"Which sentence best reflects the same emotion identified in the audio? (a) I feel like I’m in danger, and I don’t know what to do. (b) This is the best day ever, I feel on top of the world! (c) I’m feeling so down, like nothing can lift my spirits. (d) This situation is really starting to piss me off!","(c) I’m feeling so down, like nothing can lift my spirits."
dia238_utt1.wav,sad,What emotional tone or feeling is conveyed by the speaker in the given audio file based on their vocal cues? (a) sad (b) disgust (c) angry (d) happy,(a) sad,Which situation best fits the emotion expressed in the speech? (a) Attending a close friend's funeral. (b) Winning a long-anticipated award or prize. (c) Seeing an unpleasant image online. (d) Throwing an object in frustration.,(a) Attending a close friend's funeral.
dia70_utt15.wav,sad,"Considering a provided audio clip, can you determine the emotional state expressed by the speaker in the recording? (a) angry (b) happy (c) disgust (d) sad",(d) sad,"Based on the emotion expressed in the audio, which facial expression would be the most likely one? (a) Downturned mouth and teary eyes (b) Tightly furrowed brow with trembling lips (c) Clenched teeth with side facial muscles showing tension. (d) Relaxed facial muscles with a cheerful grin",(a) Downturned mouth and teary eyes
dia167_utt0.wav,sad,"From the available audio recording, can you analyze and identify the emotion being expressed by the speaker? (a) angry (b) sad (c) disgust (d) happy",(b) sad,"Based on the emotional tone of the speech, which scenario seems to best reflect the speaker's emotion? (a) Reading a heartfelt goodbye letter. (b) Throwing an object in frustration. (c) Turning away from spoiled food. (d) Laughing at a funny joke in a conversation.",(a) Reading a heartfelt goodbye letter.
dia150_utt3.wav,sad,"Using the provided audio clip as input, how would you interpret or classify the speaker's underlying emotions? (a) sad (b) disgust (c) angry (d) happy",(a) sad,"Based on the emotion conveyed by the speaker in the audio, which of the following social interactions would be the most suitable response? (a) Express genuine excitement for their good news or achievement. (b) Apologize and admit your mistake, if appropriate. (c) Suggest spending some time together to cheer them up. (d) Encourage them to take deep breaths to relax.",(c) Suggest spending some time together to cheer them up.
dia156_utt9.wav,sad,What is the emotional tone of the speaker in the audio? (a) sad (b) angry (c) fear (d) happy,(a) sad,"Which sentence best matches the emotional state of others with the same emotion expressed in the audio? (a) This thing looks absolutely gross and dirty; I can’t stand it! (b) This is the best day ever, I feel on top of the world! (c) This situation is really starting to piss me off! (d) I feel so empty, like nothing matters anymore.","(d) I feel so empty, like nothing matters anymore."
dia199_utt4.wav,sad,What emotional tone or feeling is conveyed by the speaker in the given audio file based on their vocal cues? (a) happy (b) fear (c) angry (d) sad,(d) sad,"Based on the emotional tone of the speech, which scenario seems to best reflect the speaker's emotion? (a) Watching a touching but sorrowful movie scene. (b) Walking alone in a dark alley at night. (c) A parent scolding their child for misbehavior. (d) A person smiling after receiving good news.",(a) Watching a touching but sorrowful movie scene.
dia207_utt0.wav,sad,"Considering a provided audio clip, can you determine the emotional state expressed by the speaker in the recording? (a) happy (b) sad (c) fear (d) angry",(b) sad,What facial expression best represents the emotion in the clip? (a) Eyes crinkling with an open-mouthed laugh (b) Tightly pressed lips with glaring eyes (c) Downturned mouth and teary eyes (d) Wide-open eyes with raised eyebrows and slightly parted lips.,(c) Downturned mouth and teary eyes
dia22_utt4.wav,sad,"Considering a provided audio clip, can you determine the emotional state expressed by the speaker in the recording? (a) angry (b) disgust (c) sad (d) fear",(c) sad,"Considering the emotion expressed by the speaker in the audio, which social interaction do you think is most appropriate as a response? (a) Stay calm and provide support to ease their anxiety. (b) Provide emotional support and avoid dismissing their sadness. (c) Reassure them and offer a way to move past the uncomfortable    situation. (d) Smile and engage positively in the conversation.",(b) Provide emotional support and avoid dismissing their sadness.
dia54_utt11.wav,sad,What is the emotional tone of the speaker in the audio? (a) sad (b) fear (c) happy (d) angry,(a) sad,"Based on the emotion identified in the audio, which of these facial expressions is most likely to match the speaker's emotional state? (a) Retracted chin with one corner of the mouth twitching, as if intolerable. (b) A warm, genuine smile with slightly tilted head (c) Flared nostrils with a tense expression (d) Eyes gazing downward with trembling lips",(d) Eyes gazing downward with trembling lips
dia47_utt6.wav,sad,"From the available audio recording, can you analyze and identify the emotion being expressed by the speaker? (a) angry (b) disgust (c) fear (d) sad",(d) sad,"Based on the emotion identified in the audio, Which social interaction would be most appropriate as a response ? (a) Reassure them and offer a way to move past the uncomfortable    situation. (b) Hold their hand or offer some physical reassurance. (c) Apologize and admit your mistake, if appropriate. (d) Listen empathetically and let them express their feelings.",(d) Listen empathetically and let them express their feelings.
dia208_utt7.wav,sad,What emotional tone or feeling is conveyed by the speaker in the given audio file based on their vocal cues? (a) angry (b) happy (c) disgust (d) sad,(d) sad,"Which sentence best reflects the same emotion identified in the audio? (a) This is terrifying, I can’t stop thinking about it. (b) I just can’t stop thinking about all those bad memories. (c) I can’t believe this is happening, I’m so furious! (d) I’m just so happy I could burst!",(b) I just can’t stop thinking about all those bad memories.
dia214_utt4.wav,sad,What emotional tone or feeling is conveyed by the speaker in the given audio file based on their vocal cues? (a) sad (b) fear (c) happy (d) disgust,(a) sad,"Considering the speaker's emotion, which sentence would best represent the feelings of others who are experiencing the same emotion? (a) How dare they treat me so unfairly like this! (b) I can’t shake the feeling that something bad is coming. (c) I just can’t stop thinking about all those bad memories. (d) This is the best day ever, I feel on top of the world!",(c) I just can’t stop thinking about all those bad memories.
dia267_utt8.wav,sad,"Using the provided audio clip as input, how would you interpret or classify the speaker's underlying emotions? (a) disgust (b) sad (c) fear (d) happy",(b) sad,"Based on the emotion conveyed by the speaker in the audio, which of the following social interactions would be the most suitable response? (a) Encourage them to take deep breaths to relax. (b) Provide emotional support and avoid dismissing their sadness. (c) Give them space to cool off before engaging further. (d) Apologize for their discomfort and change the topic to avoid making them more uncomfortable.",(b) Provide emotional support and avoid dismissing their sadness.
dia173_utt13.wav,sad,What emotional tone or feeling is conveyed by the speaker in the given audio file based on their vocal cues? (a) fear (b) sad (c) happy (d) angry,(b) sad,"Based on the emotion conveyed by the speaker in the audio, which of the following social interactions would be the most suitable response? (a) Listen attentively without interrupting to let them vent. (b) Express genuine excitement for their good news or achievement. (c) Listen empathetically and let them express their feelings. (d) Offer reassurance and remind them they are safe.",(c) Listen empathetically and let them express their feelings.
dia93_utt1.wav,sad,What emotional tone or feeling is conveyed by the speaker in the given audio file based on their vocal cues? (a) angry (b) happy (c) disgust (d) sad,(d) sad,"Given the emotion the speaker expressed in the audio, which social interaction is the most appropriate response? (a) Suggest spending some time together to cheer them up. (b) Smile and engage positively in the conversation. (c) Apologize for their discomfort and change the topic to avoid making them more uncomfortable. (d) Listen attentively without interrupting to let them vent.",(a) Suggest spending some time together to cheer them up.
dia225_utt3.wav,sad,"Considering a provided audio clip, can you determine the emotional state expressed by the speaker in the recording? (a) disgust (b) sad (c) fear (d) happy",(b) sad,"Based on the emotion expressed in the audio, which facial expression would be the most likely one? (a) Eyes crinkling with an open-mouthed laugh (b) A heavy sigh with a frown and slumped posture (c) A sharp, piercing gaze and compressed lips (d) Averted gaze with a grimacing mouth",(b) A heavy sigh with a frown and slumped posture
dia199_utt5.wav,sad,What is the emotional tone of the speaker in the audio? (a) happy (b) fear (c) sad (d) angry,(c) sad,"Based on the emotion conveyed by the speaker in the audio, which of the following social interactions would be the most suitable response? (a) Express understanding calmly and suggest leaving the unpleasant environment. (b) Offer reassurance and remind them they are safe. (c) Calmly acknowledge their frustration and suggest a solution. (d) Listen empathetically and let them express their feelings.",(d) Listen empathetically and let them express their feelings.
dia219_utt1.wav,sad,"From the available audio recording, can you analyze and identify the emotion being expressed by the speaker? (a) angry (b) sad (c) disgust (d) fear",(b) sad,"Which sentence would people feeling the same emotion most likely to say? (a) I just can’t stop thinking about all those bad memories. (b) I can’t breathe, I’m just so afraid right now. (c) It’s so dirty! Please clean it as quick as possible. (d) I’m just so happy I could burst!",(a) I just can’t stop thinking about all those bad memories.
dia12_utt6.wav,sad,What emotional tone or feeling is conveyed by the speaker in the given audio file based on their vocal cues? (a) angry (b) happy (c) sad (d) fear,(c) sad,Which sentence most accurately reflects how people feeling the same emotion as the speaker might express themselves? (a) I’ve had enough of this nonsense. (b) It’s so dirty! Please clean it as quick as possible. (c) I don’t know how to move on from this loss. (d) I’m really scared about what might happen next.,(c) I don’t know how to move on from this loss.
dia155_utt8.wav,sad,What is the emotional tone of the speaker in the audio? (a) sad (b) fear (c) disgust (d) angry,(a) sad,"From the provided options, which scenario most likely corresponds to the emotion expressed by the speaker in the speech? (a) Attending a close friend's funeral. (b) Hugging a loved one after a long separation. (c) A parent scolding their child for misbehavior. (d) Seeing an unpleasant image online.",(a) Attending a close friend's funeral.
dia88_utt8.wav,sad,What emotional tone or feeling is conveyed by the speaker in the given audio file based on their vocal cues? (a) sad (b) angry (c) fear (d) happy,(a) sad,"Based on the emotion expressed in the audio, which facial expression would be the most likely one? (a) Relaxed facial muscles with a cheerful grin (b) A heavy sigh with a frown and slumped posture (c) Furrowed brows with slightly open mouth, as if about to shout. (d) Frozen facial expression with trembling lips and quickened breathing.",(b) A heavy sigh with a frown and slumped posture
dia102_utt7.wav,sad,"Using the provided audio clip as input, how would you interpret or classify the speaker's underlying emotions? (a) disgust (b) happy (c) fear (d) sad",(d) sad,"Based on the emotion identified in the audio, Which social interaction would be most appropriate as a response ? (a) Avoid discussing further and respect their aversion to the topic. (b) Celebrate their joy with a cheerful response. (c) Hold their hand or offer some physical reassurance. (d) Offer a comforting hug or words of reassurance.",(d) Offer a comforting hug or words of reassurance.
dia2_utt2.wav,sad,"Using the provided audio clip as input, how would you interpret or classify the speaker's underlying emotions? (a) disgust (b) angry (c) fear (d) sad",(d) sad,"Based on the emotion conveyed by the speaker in the audio, which of the following social interactions would be the most suitable response? (a) Suggest spending some time together to cheer them up. (b) Calmly acknowledge their frustration and suggest a solution. (c) Encourage them to take deep breaths to relax. (d) Apologize for their discomfort and change the topic to avoid making them more uncomfortable.",(a) Suggest spending some time together to cheer them up.
dia100_utt5.wav,sad,Can you identify the speaker's emotion from this clip? (a) fear (b) sad (c) angry (d) happy,(b) sad,Which of the following scenarios do you think best matches the speaker's emotion conveyed in this speech? (a) Winning a long-anticipated award or prize. (b) A person yelling after being cut off in traffic. (c) Turning away from spoiled food. (d) A person crying after a breakup.,(d) A person crying after a breakup.
dia204_utt0.wav,sad,"Using the provided audio clip as input, how would you interpret or classify the speaker's underlying emotions? (a) angry (b) fear (c) disgust (d) sad",(d) sad,"Considering the emotion expressed in the audio, which of the following facial expressions would align most closely with it? (a) Wrinkled forehead and a forlorn expression (b) A wrinkled nose and raised upper lip (c) Clenched teeth with side facial muscles showing tension. (d) A broad smile with sparkling eyes",(a) Wrinkled forehead and a forlorn expression
dia123_utt11.wav,sad,"Using the provided audio clip as input, how would you interpret or classify the speaker's underlying emotions? (a) fear (b) angry (c) happy (d) sad",(d) sad,"Based on the emotion conveyed by the speaker in the audio, which of the following social interactions would be the most suitable response? (a) Apologize and admit your mistake, if appropriate. (b) Apologize for their discomfort and change the topic to avoid making them more uncomfortable. (c) Listen empathetically and let them express their feelings. (d) Encourage them to take deep breaths to relax.",(c) Listen empathetically and let them express their feelings.
dia208_utt11.wav,sad,"From the available audio recording, can you analyze and identify the emotion being expressed by the speaker? (a) happy (b) angry (c) disgust (d) sad",(d) sad,"Based on the emotion identified in the audio, Which social interaction would be most appropriate as a response ? (a) Suggest spending some time together to cheer them up. (b) Calmly acknowledge their frustration and suggest a solution. (c) Smile and engage positively in the conversation. (d) Offer reassurance and remind them they are safe.",(a) Suggest spending some time together to cheer them up.
dia100_utt15.wav,fear,How does the speaker feel in the recording? (a) angry (b) sad (c) disgust (d) fear,(d) fear,"Based on the emotion identified in the audio, Which social interaction would be most appropriate as a response ? (a) Give them space to cool off before engaging further. (b) Smile and engage positively in the conversation. (c) Encourage them to take deep breaths to relax. (d) Express understanding calmly and suggest leaving the unpleasant environment.",(c) Encourage them to take deep breaths to relax.
dia99_utt9.wav,fear,Can you identify the speaker's emotion from this clip? (a) disgust (b) fear (c) happy (d) sad,(b) fear,Which of the following scenarios do you think best matches the speaker's emotion conveyed in this speech? (a) Throwing an object in frustration. (b) Preparing for a high-stakes exam with anxiety. (c) Seeing an unpleasant image online. (d) Laughing at a funny joke in a conversation.,(b) Preparing for a high-stakes exam with anxiety.
dia119_utt5.wav,fear,"From the available audio recording, can you analyze and identify the emotion being expressed by the speaker? (a) sad (b) fear (c) disgust (d) happy",(b) fear,Which facial expression best fits the emotion heard in the audio? (a) A wrinkled nose and raised upper lip (b) Tightly furrowed brow with trembling lips (c) Eyes gazing downward with trembling lips (d) Eyes crinkling with an open-mouthed laugh,(b) Tightly furrowed brow with trembling lips
dia29_utt10.wav,fear,What is the emotional tone of the speaker in the audio? (a) fear (b) sad (c) angry (d) disgust,(a) fear,"Considering the emotion expressed by the speaker in the audio, which social interaction do you think is most appropriate as a response? (a) Celebrate their joy with a cheerful response. (b) Stay calm and provide support to ease their anxiety. (c) Avoid discussing further and respect their aversion to the topic. (d) Listen attentively without interrupting to let them vent.",(b) Stay calm and provide support to ease their anxiety.
dia223_utt3.wav,fear,"Considering a provided audio clip, can you determine the emotional state expressed by the speaker in the recording? (a) fear (b) disgust (c) sad (d) happy",(a) fear,"Based on the emotion conveyed by the speaker in the audio, which of the following social interactions would be the most suitable response? (a) Encourage them to take deep breaths to relax. (b) Reassure them and offer a way to move past the uncomfortable    situation. (c) Calmly acknowledge their frustration and suggest a solution. (d) Listen empathetically and let them express their feelings.",(a) Encourage them to take deep breaths to relax.
dia60_utt0.wav,fear,"From the available audio recording, can you analyze and identify the emotion being expressed by the speaker? (a) happy (b) fear (c) sad (d) disgust",(b) fear,Which facial expression best matches the emotion in the audio? (a) Eyes crinkling with an open-mouthed laugh (b) A wrinkled nose and raised upper lip (c) Wide-open eyes with raised eyebrows and slightly parted lips. (d) Clenched teeth with side facial muscles showing tension.,(c) Wide-open eyes with raised eyebrows and slightly parted lips.
dia37_utt3.wav,fear,"Using the provided audio clip as input, how would you interpret or classify the speaker's underlying emotions? (a) disgust (b) fear (c) angry (d) happy",(b) fear,Which situation best fits the emotion expressed in the speech? (a) Throwing an object in frustration. (b) Hugging a loved one after a long separation. (c) Facing an aggressive dog on the street. (d) Watching a touching but sorrowful movie scene.,(c) Facing an aggressive dog on the street.
dia11_utt1.wav,fear,"Considering a provided audio clip, can you determine the emotional state expressed by the speaker in the recording? (a) angry (b) fear (c) sad (d) disgust",(b) fear,"Based on the emotional tone of the speech, which scenario seems to best reflect the speaker's emotion? (a) Facing an aggressive dog on the street. (b) Reading a heartfelt goodbye letter. (c) Throwing an object in frustration. (d) A person smiling after receiving good news.",(a) Facing an aggressive dog on the street.
dia245_utt4.wav,fear,Can you identify the speaker's emotion from this clip? (a) fear (b) angry (c) disgust (d) sad,(a) fear,"Considering the emotion expressed by the speaker in the audio, which social interaction do you think is most appropriate as a response? (a) Avoid discussing further and respect their aversion to the topic. (b) Listen empathetically and let them express their feelings. (c) Smile and engage positively in the conversation. (d) Encourage them to take deep breaths to relax.",(d) Encourage them to take deep breaths to relax.
dia118_utt9.wav,fear,What emotion is the speaker expressing in the audio? (a) disgust (b) sad (c) happy (d) fear,(d) fear,"From the provided options, which scenario most likely corresponds to the emotion expressed by the speaker in the speech? (a) Reacting to a sudden loud noise in an empty house. (b) Saying goodbye at an airport. (c) Throwing an object in frustration. (d) Winning a long-anticipated award or prize.",(a) Reacting to a sudden loud noise in an empty house.
dia73_utt0.wav,fear,How does the speaker feel in the recording? (a) happy (b) disgust (c) sad (d) fear,(d) fear,"Based on the emotion identified in the audio, which of these facial expressions is most likely to match the speaker's emotional state? (a) Flared nostrils with a tense expression (b) Tightly furrowed brow with trembling lips (c) Retracted chin with one corner of the mouth twitching, as if intolerable. (d) Eyes crinkling with an open-mouthed laugh",(b) Tightly furrowed brow with trembling lips
dia133_utt15.wav,fear,What emotion is the speaker expressing in the audio? (a) sad (b) disgust (c) fear (d) angry,(c) fear,"Given the emotion the speaker expressed in the audio, which social interaction is the most appropriate response? (a) Smile and engage positively in the conversation. (b) Express understanding calmly and suggest leaving the unpleasant environment. (c) Offer reassurance and remind them they are safe. (d) Listen attentively without interrupting to let them vent.",(c) Offer reassurance and remind them they are safe.
dia9_utt0.wav,fear,"From the available audio recording, can you analyze and identify the emotion being expressed by the speaker? (a) angry (b) fear (c) sad (d) disgust",(b) fear,"What facial expression most aligns with the emotion in the recording? (a) A sharp, piercing gaze and compressed lips (b) A broad smile with sparkling eyes (c) Eyes gazing downward with trembling lips (d) Frozen facial expression with trembling lips and quickened breathing.",(d) Frozen facial expression with trembling lips and quickened breathing.
dia168_utt8.wav,fear,What emotion is the speaker expressing in the audio? (a) fear (b) happy (c) disgust (d) angry,(a) fear,"From the provided options, which scenario most likely corresponds to the emotion expressed by the speaker in the speech? (a) A heated argument between colleagues. (b) Reacting to a sudden loud noise in an empty house. (c) Seeing an unpleasant image online. (d) A person smiling after receiving good news.",(b) Reacting to a sudden loud noise in an empty house.
dia143_utt5.wav,fear,"Using the provided audio clip as input, how would you interpret or classify the speaker's underlying emotions? (a) disgust (b) sad (c) happy (d) fear",(d) fear,Which of the following scenarios do you think best matches the speaker's emotion conveyed in this speech? (a) Reading a heartfelt goodbye letter. (b) Celebrating a birthday with friends and family. (c) Reacting to a foul odor in a room. (d) Preparing for a high-stakes exam with anxiety.,(d) Preparing for a high-stakes exam with anxiety.
dia250_utt0.wav,fear,"Considering a provided audio clip, can you determine the emotional state expressed by the speaker in the recording? (a) angry (b) sad (c) fear (d) disgust",(c) fear,Which situation best corresponds to the emotion conveyed in the speech? (a) A parent scolding their child for misbehavior. (b) Laughing at a funny joke in a conversation. (c) Walking alone in a dark alley at night. (d) Attending a close friend's funeral.,(c) Walking alone in a dark alley at night.
dia17_utt17.wav,fear,What is the emotional tone of the speaker in the audio? (a) fear (b) angry (c) disgust (d) happy,(a) fear,Which of the following scenarios do you think best matches the speaker's emotion conveyed in this speech? (a) Throwing an object in frustration. (b) Saying goodbye at an airport. (c) Watching a horror movie alone in the dark. (d) Seeing an unpleasant image online.,(c) Watching a horror movie alone in the dark.
